"","ZCTA5CE10","max99_1","max99_2","max99_3","max975_1","max975_2","max975_3","max95_1","max95_2","max95_3","min99_1","min99_2","min99_3","min975_1","min975_2","min975_3","min95_1","min95_2","min95_3","diff01_1","diff01_2","diff01_3","diff025_1","diff025_2","diff025_3","diff05_1","diff05_2","diff05_3","hi95","hi95_2","hi95_3","hi975","hi975_2","hi975_3","hi99","hi99_2","hi99_3","max99_1_SNR","max99_2_SNR","max99_3_SNR","max975_1_SNR","max975_2_SNR","max975_3_SNR","max95_1_SNR","max95_2_SNR","max95_3_SNR","min99_1_SNR","min99_2_SNR","min99_3_SNR","min975_1_SNR","min975_2_SNR","min975_3_SNR","min95_1_SNR","min95_2_SNR","min95_3_SNR","diff01_1_SNR","diff01_2_SNR","diff01_3_SNR","diff025_1_SNR","diff025_2_SNR","diff025_3_SNR","diff05_1_SNR","diff05_2_SNR","diff05_3_SNR","hi95_SNR","hi95_2_SNR","hi95_3_SNR","hi975_SNR","hi975_2_SNR","hi975_3_SNR","hi99_SNR","hi99_2_SNR","hi99_3_SNR"
"21","90022",-0.6345072634029,-0.371408769776138,-0.437596860469689,-0.468478031100164,-0.097880180672217,-0.199665693861736,-0.423608967720676,-0.29373314755164,-0.465002155603139,-0.861782358690454,-1.05326860996651,-0.714846561131233,-0.295832816319129,-0.833891146968402,-0.82980318572924,-0.296068096059598,-0.500043130734156,-0.960698472435678,0.678573698097669,0.999299500573251,0.798969795246903,0.317915201518457,0.35273947977571,0.875288870226066,0.0931951520731141,0.383224891167658,1.02155099532474,0,0,0,0,0,0,0,0,0,-17.161671872065,-5.76667542971645,-4.3133575956291,-18.2391714864584,-2.65461006385066,-3.82212667137174,-24.5546032084426,-12.5273493024966,-14.6659422983918,-19.225512003539,-16.3245267293004,-6.2096143762735,-9.81621997838983,-17.4583748167553,-11.4345254626504,-14.0156832461183,-16.9672507996573,-23.2614040017967,17.0684578224723,10.2042754190814,5.03407595255678,14.3527327419789,6.3678666503894,9.7899181989785,5.47087687787828,11.4941253951439,16.4379343649844,0,0,0,0,0,0,0,0,0
"22","90023",-1.21914772891905,-0.766596610177551,-0.176859936341761,-0.402776816038958,-0.871021981307855,-0.843576920836224,-0.0555196224970714,0.0390533885747836,0.304408406380519,-0.212398782573943,-0.784753636410645,0.118103257091348,-0.00507564164171435,0.188581899839161,0.395101820082985,0.187189055868353,0.173144271972171,0.612886888689623,0.0601938204748945,1.31214299906149,0,0.0226431237163027,0.388347916616721,0.252229815138866,-0.157026836171963,0.258040943009895,0.180649410471599,0,0,0,0,0,0,0,0,0,-32.9745843649965,-11.9025564180386,-1.74329438507262,-15.6812378186707,-23.6230021393012,-16.1482815906998,-3.2182092556573,1.66557790361891,9.60089339227132,-5.27524382839995,-13.7472896858214,1.1278717534356,-0.184364592031329,4.4438243340709,6.02380923642271,9.68433923291996,6.46060269790422,16.5758180512427,1.51408121008741,13.3988544414982,0,1.02225593992173,7.01069171090304,2.82113636029121,-9.21801690441587,7.7394632352817,2.90685748043473,0,0,0,0,0,0,0,0,0
"23","90024",-0.40052373968783,0.310312221589693,-0.688887758194134,-0.185227335632783,0.332888152401049,-0.517474586808021,-0.118749506007032,0.0625179962277615,0.154842571407394,-0.198911709614112,-0.983465517007448,-0.442742953054845,-0.394530142080451,-0.363438767710827,-0.604437004845052,-0.159883703235712,-0.105185617895138,0.0415662176724511,0.889800330210311,1.4645246827073,0,0.25450798948239,1.01663790210986,0,0.0732572197325219,-0.0250649724993645,-0.549589988515522,-0.166547133140224,-0.0476066131739463,-0.18346614993233,-0.191493732002078,0.291382468357778,0.114668577871101,-0.164421139010461,-0.288562400742364,0,-10.8330627464075,4.81806034052613,-6.79031207205928,-7.21142276544404,9.02826530796657,-9.90582499047446,-6.88334578205608,2.6663139075907,4.88365954916903,-4.9067320610787,-17.0922278470177,-4.2035163192203,-14.2515549812764,-8.49924358852212,-9.15377366906475,-8.22607011316785,-3.90072944598358,1.11612091606504,22.3815326901024,14.9548891116378,0,11.4901242101411,18.3529629189327,0,4.3004514790413,-0.751777725229982,-8.84353713149564,-8.07626072186164,-1.93558697489257,-4.37380053173315,-6.53289597490634,6.20989845363072,1.47784079575426,-4.53588407767614,-3.2455376326424,0
"24","90025",0.196724759702836,0.38314658485905,0.231182450274541,0.273824810113043,0.280008922961711,0.0770637928882322,0.0723272986107538,-0.0539564447956082,-0.111831261257579,0.115390460238487,0.202453297543926,-0.255222044125958,0.0888552815266139,0.0355080438233769,0.0841597098985846,-0.0720082733514337,-0.19411730547055,-0.154784021438935,-0.51898286880579,-1.01124748575429,-1.97187555415282,-0.045740761136938,-0.460746347270929,-0.780572740885611,0.0670577476418835,-0.379349936118259,-0.211103287352848,0.115098005282538,-0.0159482342072344,-0.161122597509184,0.306619806586413,0.282137158657197,0.584282473964757,0.386054249887824,0.798079392409201,-2.06382580446378,5.3208622971856,5.94892252603026,2.27874710252157,10.6607724105442,7.59412681665728,1.47520373930209,4.19247054206997,-2.30117450723407,-3.52710370263273,2.91113880459808,3.61221795735733,-2.46997479865584,3.2683819552701,0.851571616547145,1.30342175634117,-3.7728267119304,-7.34755424808226,-4.25665755976569,-13.0542006441315,-10.3262814157025,-12.4242134904833,-2.06503154576284,-8.31767201375036,-8.73053861595303,3.93652108393752,-11.3779032491799,-3.39689550264247,5.78403366388085,-0.666413966327072,-3.98737074683942,10.8164222666584,6.21823801585665,7.8137739659449,10.949959457174,9.27277756215507,-19.3821128618526
"25","90026",-0.242899401384936,0.721440750132921,1.09133383050332,0.255850175023034,0.0760831783799763,-0.122839337288117,0.443609096331521,0.66136641192815,0.407120741542102,0.270066781283765,0.495380229544893,1.07511438076086,0.213957581111646,0.571461460935949,0.737128005418826,0.317296480841227,0.353176763810709,0.34617138239542,-0.714051018874297,-1.01907781978371,0,-0.510269002394553,0.39015543199048,-0.232849823429292,-0.157666906999923,0.200613370877266,0.150020310161685,0,0,0,0,0,0,0,0,0,-6.56975903180847,11.2014443016391,10.7571911327608,9.96096915393625,2.06345318970747,-2.35146808779111,25.7139158282853,28.2064456402769,12.8403905917176,6.00170805894005,7.64474476007882,9.30657268799126,7.07567576418672,11.9140374766028,10.1217173994798,14.9717751338505,11.9434445361165,8.34916829093182,-17.9608342217165,-10.4062403119231,0,-23.0368179404595,7.04332207276655,-2.60437531146785,-9.25559126976637,6.01702888812879,2.4139999110553,0,0,0,0,0,0,0,0,0
"26","90027",-0.27913136005558,0.909504681267223,0.315954306440601,-0.332782684978732,0.038293631975896,0.432448976948928,-0.359518672408078,0.0119137210859372,0.119978768382018,0.639412660782979,1.18805332316293,2.34405074687547,-0.0300308785907567,0.164911402592822,0.48732260584553,0.289833290942643,0.400212593455109,0.377357445396809,0.417902581354111,-0.463086442937464,0,-0.285837323714524,-1.21288047602738,-1.28313429170407,-0.0979304150018083,-0.642281053129387,-0.827181467281521,0,0,0,0,0,0,0,0,0,-7.5497336071239,14.1214174932838,3.11433657475175,-12.9561688192662,1.03856225158625,8.27821112798926,-20.8395926897077,0.508105219925224,3.78407212293558,15.9322360862966,20.8910089789655,22.4473274036965,-1.0936811894881,3.90014968641009,7.45370729318005,15.03404272224,14.9772260566398,10.2408655824223,10.5116844400861,-4.72877411012996,0,-12.9045314453731,-21.8956526757769,-14.3515817250626,-5.74885314478692,-19.2640382546668,-13.3103043600704,0,0,0,0,0,0,0,0,0
"27","90028",-0.264663328552251,-0.114436232534052,0.294160175648732,-0.366698379823874,-0.184975419686784,0.0322510447843828,-0.0872638383708318,-0.45241440806238,-0.109604823776522,0.0438119232875141,0.0406552577519148,-0.0459902147968476,-0.149015439669995,0.0703447123880019,0.174099018096398,-0.399415551914318,-0.282474228653268,-0.394808235012137,-0.536320821119204,-0.0943127502184551,0,0.00858033325326607,0.509876493215209,0,-0.179082853686948,-0.289936418930235,0.0683807018061831,0,0,0,0,0,0,0,0,0,-7.15841324939748,-1.7767932911794,2.89951355364885,-14.2766025072883,-5.0167215394701,0.617369844893605,-5.05827092653605,-19.2949054831589,-3.45688294508419,1.15542177105745,0.764861499823704,-0.461462269611044,-5.67012843074512,1.77446764929862,2.82987362845739,-21.6791179395848,-11.1577284431997,-11.4051355115788,-13.4903096601738,-0.963067907277111,0,0.387371316102644,9.20459915353713,0,-10.5127812087452,-8.69610934104259,1.10032440207675,0,0,0,0,0,0,0,0,0
"28","90029",0.298864776469338,0.632263557109381,0.591094361646888,-0.0360299719197167,0.0533270191688495,-0.0531308340347046,-0.152334453058935,-0.16136100460742,-0.174971920222736,-0.0240799568764929,-0.334838327804305,-0.157251222763933,-0.261925828512528,-0.261239489197946,-0.136394222816283,-0.228242315698505,-0.192106731826696,-0.291197505012317,0.359634695926475,0.224357205651504,0,0.375040804555562,0.393871617388303,0.297578719060902,0.378448161438153,0.469602483286962,0.67804556838978,0,0,0,0,0,0,0,0,0,8.08346810780005,9.81683529466848,5.82637030760814,-1.40274845962946,1.44628300426674,-1.01706394277674,-8.83010591103382,-6.88184389595844,-5.51852944100231,-0.6157741430028,-6.07042981119027,-1.53914632579411,-9.73771037167435,-6.36161311020343,-2.14209985309323,-12.0890888249379,-7.36341738040922,-8.12606014411419,9.0460471075246,2.29100756821164,0,16.9317491249634,7.11040890148362,3.32835411994969,22.2162124298399,14.0848623175938,10.9105356469421,0,0,0,0,0,0,0,0,0
"29","90031",0.065562598891642,-0.104655776399135,0.412938610889874,0.266621456295205,0.385439809191535,0.320443278392669,0.099673133820319,0.173731795729843,0.118922386757754,0.323171691589153,0.611221174213953,0.65761722916169,0.229125119579731,0.137232562126692,-0.126337133069239,0.219746700344823,0.259897703855179,0.235118522519631,0.533985562815982,1.83545163749546,2.58856125213821,-0.0771014992967615,1.03884455850511,1.38954777544277,-0.0606860778027993,0.470165824704867,0.701923209167633,0,0,0,0,0,0,0,0,0,1.77328751640107,-1.62493711363507,4.07030318247391,10.3803255233068,10.4535196958311,6.13412738722431,5.77757894189283,7.4094425780635,3.75075435922233,8.24287176039502,11.0472655487016,6.42285620928598,8.50110210452202,3.33208937246707,-1.9788023893507,11.6150969615041,9.93778067594387,6.54274088952263,13.4315698976913,18.7425831961923,16.3097704426765,-3.48085655585753,18.7538509249078,15.5417937070807,-3.56248208705094,14.1017587067556,11.2947544413961,0,0,0,0,0,0,0,0,0
"30","90032",0.237359814933643,0.481151234347124,1.51683290508945,-0.223360659335764,0.119624296975626,0.466621519891476,-0.234199494056364,-0.0519598669973443,-0.083387586240506,-0.105791180572779,0.291161430973374,1.48409272010246,-0.0721710300877808,0.157417162670038,-0.0641099345698467,-0.186465762067032,-0.214400040865894,-0.316945800881225,0.350710204764565,-0.523964027787495,-1.3253923954778,-0.0535007739643818,-0.587454333212647,-0.705803869587706,-0.0597585699353252,0.0537904080042925,-0.07007838268852,0,0,0,0,0,0,0,0,0,6.41992849326716,7.47059096843536,14.9513018110899,-8.69606064426614,3.24433261618094,8.93236350280711,-13.575434153613,-2.21602297531831,-2.63000399776464,-2.62881449050869,5.10357060988079,14.179043370092,-2.62257303519932,3.71154910205622,-0.977924298145413,-9.65087969485154,-8.00367162943875,-8.57654806515182,8.82156552002552,-5.35042121622964,-8.35091141801494,-2.41536833259989,-10.6050812896537,-7.89426483396448,-3.50803417604551,1.6133443022802,-1.12764204656465,0,0,0,0,0,0,0,0,0
"31","90033",-0.969796193488852,-0.902051562709106,0.324826554113325,-0.436032688077743,-0.58834498679442,-1.39897170898824,-0.1051938566013,-0.112002235920514,-0.481741860236451,-0.0629887606878143,-0.19991951932849,-0.145015924750896,0.266603274947364,0.428682969774039,0.84830338253396,0.200763198547531,0.451363855908925,0.785457265879648,-0.190784473276496,1.62483596951562,0,-0.183505777755821,-0.538182213189675,-0.86011822708739,-0.0735274480197434,-0.344958973165326,-0.459002915498561,0,0,0,0,0,0,0,0,0,-26.2303128985068,-14.0056967048658,3.20178961737269,-16.975982743257,-15.9565145081906,-26.7799989973298,-6.09758906358644,-4.77675449206914,-15.1939044578916,-1.5440067899961,-3.44911852073973,-1.36933780920619,9.58080667433873,9.95456104476734,12.7679212253341,10.2763181141154,16.6435073362598,20.9511081349797,-4.79888440184395,16.5918963576547,0,-8.28462864360815,-9.71559114784203,-9.6202378107026,-4.31631481157977,-10.3464096021041,-7.38588659091201,0,0,0,0,0,0,0,0,0
"32","90034",0.168952116627679,0.509757857262219,0.507648010989944,-0.0681890981710532,-0.27297655576791,0.407086409972849,0.00625961403371708,-0.153494208466702,-0.0778541208712382,-0.232903604184928,-0.372492951224078,-0.161906389004235,0.0972415950434107,-0.00995241249149699,0.455467079703763,-0.0530427276905988,-0.321549427386996,-0.138812355106958,0.62090238258507,1.73473114158605,1.13545270577466,0.247511602851284,0.878143490985424,1.45468716851449,0.326550741144965,0.334496239099144,0.191488960779718,0,0,0,0,0,0,0,0,0,4.56968888284255,7.91475148083002,5.00384623820022,-2.65479397641781,-7.4034018650159,7.79270487091111,0.362840143972759,-6.54633493495845,-2.45548118569172,-5.46044363652807,-6.10622231000542,-1.47038549639656,3.36714070658442,-0.219994657835772,6.5708949231946,-2.61749451622973,-11.3968023794373,-3.5355929765103,15.6178262710979,17.7140830518247,7.15415675962989,11.1742624111576,15.8527779596949,16.270363841348,19.1696548526734,10.0325991474483,3.08127835352503,0,0,0,0,0,0,0,0,0
"33","90035",0.390083647957617,-0.212057276043314,0.750659084682718,0.414257231851922,-0.0661537880948743,0.568274720176873,0.216009998775146,-0.0292073163256615,0.115939640894036,-0.239140391496476,0.0574446441556545,-0.336424238377995,-0.176518249953755,-0.159398379542224,-0.305750175763963,-0.091328915481655,-0.0983564095772025,-0.209711265103737,0.38854282398885,-0.408023831597031,-0.0983428239108525,0.0974728867349995,-0.567976410985753,-0.556348503282752,0.129370474390613,-0.144312071517681,-0.123640552812586,0,0,0,0,0,0,0,0,0,10.5506870528224,-3.29250567828176,7.39918714491889,16.1282027964238,-1.79415802496924,10.8782731907786,12.5210753623075,-1.24565530601461,3.6566800023598,-6.31137756006999,1.08170935289046,-3.37759248464152,-6.72019769241744,-4.02434005241559,-4.9742890959727,-4.95996752470824,-3.88806916908811,-6.06337732179934,9.7731857601758,-4.16650619036288,-0.619629487749484,4.40055173900013,-10.253454044962,-6.22263863112476,7.59449307479518,-4.32837502022152,-1.98951917357547,0,0,0,0,0,0,0,0,0
"34","90036",0.68153970515343,0.830615809845326,-1.48934522524769,0.154218715193915,0.32955928358946,-0.694133954452691,0.116378454179405,0.122204083704275,-0.000615204013021512,0.0985771501000343,-0.196687581048667,0.552849307600016,-0.0434404521733197,-0.506689987296121,-0.230572441560105,0.0907969899328839,-0.250831824293691,-0.16951164991763,0.13159807844151,1.98242517574226,0,0.153774109995413,0.62216836409757,0,0.205406082600506,0.509048525336276,0.664549549947566,0,0,0,0,0,0,0,0,0,18.4337697332239,12.8965500331511,-14.6803579279359,6.00416968590296,8.93798299966071,-13.2875500518159,6.74590715055755,5.2118504687519,-0.019403235980723,2.53661461181662,-3.59240806614492,5.43916330457077,-1.62284653766017,-12.4265178377237,-3.64523261925759,4.83320760416981,-9.6712123865837,-4.76280028642274,3.31014340475368,20.2433929761701,0,6.94235032756585,11.2317599923417,0,12.0580455407493,15.2679737597432,10.693369136061,0,0,0,0,0,0,0,0,0
"35","90037",1.02466058119203,0.860514908693344,1.82250358524724,0.770871744160645,0.709664958480927,0.373699175379097,0.127064121259284,0.315018400344135,0.475656149536175,0.896986809344048,1.00165971058058,1.31380236571406,0.410613859835377,0.206852400287584,0.0387564566286653,0.364557479697187,0.205301825131255,0.187226997532429,-0.0621953350742119,0,0,-0.0700809281393815,-0.220126481316277,0.280210912163383,0.261791646347121,0.0637983918380138,0.59004621717584,0,0,0,0,0,0,0,0,0,27.7142433017208,13.3607781632555,17.9642734960434,30.0122118913302,19.2468355473762,7.15358536391913,7.36530460235314,13.4351385627354,15.0019640961116,20.5565919089076,16.0016473466026,11.692109162057,13.9449719693629,4.45962962524446,0.547422884340052,17.652139080683,7.13235777318499,4.65894013697721,-1.56442617278679,0,0,-3.16390291212914,-3.97385651340412,3.13409892648601,15.3680726192552,1.91351536055063,9.49452453635026,0,0,0,0,0,0,0,0,0
"36","90038",-0.323608560847814,0.312413507350262,-0.208831523973749,-0.067048362593441,0.00417803269071523,-0.680774478832525,0.0908022328637376,-0.0305248131939495,-0.106228834487767,0.450669269764255,-0.840679299474546,-1.07537346061341,0.191679626091757,0.0695227262772978,0.036615188959696,-0.0864580066604736,-0.037568419730433,-0.12807045774318,-0.148757802253654,0.958705144326076,0,0.0411429088175069,0.248976418774077,0,0.131672447371562,0.294628692804162,-0.408461137383052,0,0,0,0,0,0,0,0,0,-8.75271924623326,4.85068593785273,-2.05843579218586,-2.61038192197864,0.113312496479871,-13.0318145416449,5.26337487708681,-1.30184489037566,-3.35040588145714,11.879055858907,-15.8060185232674,-10.7859051491494,7.29082749767155,1.75268489560065,0.594785244640554,-4.69078474424163,-1.48316198558465,-3.69743924520545,-3.74176936219051,9.78974905199238,0,1.8574549806515,4.49467305120748,0,7.72962682880306,8.8368454611076,-6.57261105679319,0,0,0,0,0,0,0,0,0
"37","90039",0.55553431441538,0.458986973267872,0.530808100210018,-0.240345828157703,0.171198608933878,-0.0865026495819011,-0.0422621742138063,0.0745882015678879,-0.010468745904039,-0.24933847397409,-0.0818136971217378,-0.680976831694912,-0.0567265254489365,-0.141234458551419,-0.206108758383896,-0.168707528087143,-0.127507223744604,-0.589645319537586,0.131513915155408,0.493288709314699,0,-0.210620418472228,-0.0711874067726571,0.0542072555151625,-0.20909433820771,-0.127024703018128,-0.0404741314113438,0,0,0,0,0,0,0,0,0,15.0256713635372,7.12645773792337,5.23213340334494,-9.35734118743755,4.64308041803712,-1.65588828865242,-2.44973784226013,3.18109298414025,-0.330179164795522,-6.57894545687859,-1.54013769596759,-6.83552647477702,-2.15925647682471,-3.56476301197,-3.3522273334298,-9.1605821369682,-5.03915877641369,-17.0436020189818,3.30802640920396,5.03718239435003,0,-9.5087575614409,-1.28511816653908,0.606296521452973,-12.2745588665211,-3.80987221451783,-0.651275480778056,0,0,0,0,0,0,0,0,0
"38","90040",0.0718177778220292,-0.416821355891263,-0.607225725111251,0.145441307042819,0.00652437621974916,-0.0896769158916013,-0.042855232372776,-0.0780248190829922,-0.223327294453858,-0.0578104070332522,0.151818267087439,0.0733743416308411,-0.0414094964677552,-0.142850937246101,-0.234605253408166,0.00604782733586042,-0.0917458375245136,-0.13606962596497,0.209526835669944,-0.454909214357579,0,-0.0339067771673743,-0.41388107351841,-0.488077062822323,0.0179079213631425,-0.0762766851667082,-0.248705551865586,0,0,0,0,0,0,0,0,0,1.94247285831291,-6.47177360149042,-5.9853758796595,5.66244042252956,0.176947719695109,-1.71665209684444,-2.48411461159857,-3.32766039878051,-7.04363447491539,-1.56095056367772,2.94352082432257,0.747828560776878,-1.59783230838154,-3.70646512582599,-3.95879112648733,0.334302296380797,-3.73262136862841,-4.05701130461022,5.27031915226661,-4.64527292500372,0,-1.53076955270068,-7.47163171800633,-5.45903721887167,1.05125675249306,-2.28777880622711,-4.00195933094277,0,0,0,0,0,0,0,0,0
"39","90041",-0.294921466654996,-0.218912468915769,0.0729369822250881,-0.190033238054191,-0.15352700586406,0.473030137555447,-0.0683791136673983,0.0126108143205047,0.018331763466925,-0.284996797080296,-0.616516318108488,-1.69864540098827,-0.137987333358994,-0.3081240120887,-0.491044690460727,-0.103908991525098,-0.0423815524947171,-0.10080601318708,-0.329624135832337,-0.69027861661129,-1.30527975903881,-0.266340999903525,-0.373928347550947,-0.609725493643287,0.148988217360459,0.174089725105123,0.0299962156725107,0,0,0,0,0,0,0,0,0,-7.97681245068323,-3.3989427781041,0.718934057125485,-7.39853010579338,-4.16380856717479,9.05504130501909,-3.96361298223293,0.537835369615936,0.578174922404326,-7.53980244650012,-11.6437075238926,-17.0854388231483,-5.26228804642601,-7.8010553922697,-8.01275032065009,-5.65388665464543,-1.67959476533434,-2.92292158976621,-8.29117850499613,-7.04873075165492,-8.22418755430649,-12.0243422509785,-6.75038091998927,-6.81964881497679,8.7461222531637,5.22150094235134,0.482673725226906,0,0,0,0,0,0,0,0,0
"40","90042",-0.36708805523958,-0.0452364892145209,1.8341395857913,0.0666232792220491,-0.00541437372723065,0.128810632210743,0.163111430065186,0.173057814115396,0.167205874252678,0.735906179041514,0.589751320400557,-0.722778869539847,0.675230700049134,0.817806930122609,0.545234905229154,0.393312338886044,0.363334738024587,0.43119936210869,-0.0580111830617725,1.42063492981948,3.04373514506237,0.107292295235275,0.210320153147105,0.497820520638287,-0.152866469431178,0.210228123721971,0.290613915851783,0,0,0,0,0,0,0,0,0,-9.92871967830549,-0.702364004590531,18.0789686318257,2.59383222702571,-0.146843323000065,2.4657743822024,9.45479616629181,7.38069810990247,5.27359212036603,16.8510580711324,9.41253174552266,-6.4275544147861,22.9153864231674,17.6154953666817,7.69537281561238,19.0312692903861,12.6133671323495,10.7208556929509,-1.45918038688713,14.5067120373115,19.1776885570191,4.84386286478343,3.79682674018182,5.56801570384755,-8.97378902668465,6.30540570651245,4.67631326892703,0,0,0,0,0,0,0,0,0
"41","90043",0.115947353044328,0.359038066129209,0,0.201277017278812,0.504942516408763,1.1136277790291,0.205904395103241,0.349085691067517,0.756395109084418,-0.781272341758012,0.200023577638083,1.03568700163044,-0.437278910000679,-0.283578978090754,0.155619503297396,0.103894428203178,0.029266764296589,0.284392849047932,1.07814401336001,0.622692015388746,0,0.511717942691135,-0.0861208014953787,0,0.40034452137585,0.489038548977216,0.284781534108744,0,0,0,0,0,0,0,0,0,3.1360561843052,5.574601793943,0,7.83628215353005,13.6945546740828,21.3177654803087,11.9353014357531,14.8880656642178,23.8563346232861,-19.4969554331313,3.5235969958263,9.93107248407138,-15.9448609640248,-6.71822361667838,2.38388726946233,5.3958634645286,1.09679114484979,7.73059021689864,27.1190228418456,6.35857500443517,0,23.1022324055011,-1.55470484930105,0,23.5016042836873,14.667811341472,4.58246351622513,0,0,0,0,0,0,0,0,0
"42","90044",-0.602434635135348,1.10508482863846,0,-0.506107539396815,-0.861150857366514,0.0677120265905294,-0.131998814535772,0.137413712665786,0.661554789566986,-1.2519200974007,-1.01785270471094,0.237218274522974,-0.867091272191569,-1.10278715394091,-0.980521215882705,-0.0345296974699207,-0.0249158411909248,0.17840375564283,-0.40688109308747,-4.36098939245258,0,0.0411780506836081,-1.27357048462971,-2.94330385727277,0.0123704554546307,-0.184216601405924,0.881398517648967,0,0,0,0,0,0,0,0,0,-16.2941957151326,17.1580911589752,0,-19.7041944100776,-23.3552872170745,1.29618632925249,-7.65134537248015,5.86052201416786,20.8651169765645,-24.4726129679362,-13.638993290949,1.82444336423575,-25.5779353495534,-20.033313715799,-11.9935924921703,-1.45902113558177,-0.753174295536789,3.78438340141086,-10.2344561771171,-44.5319314527331,0,1.85904151004611,-22.9912654550336,-32.9202220862196,0.726188403689365,-5.52523796138436,14.1827192659164,0,0,0,0,0,0,0,0,0
"43","90045",-0.748502416941731,-0.103737990347168,0,-0.382070816160279,-0.393916520909436,0.366262257923709,-0.370232739807769,-0.486950765127615,0.00808487833840365,-0.379165956358856,0.0713289739976892,0.977074946716139,-0.48568234456011,-0.136492934520155,-0.607917021926135,-0.295527319122128,-0.317763673258458,-0.683032909712587,-0.0101899267730232,0.508306965203229,0,0.0857505430522569,0.30504005744526,0.371998308170651,-0.0274733402255819,-0.0829202601287651,0.376823908586175,0,0,0,0,0,0,0,0,0,-20.2449264427803,-1.61068711550281,0,-14.8750948247315,-10.6834167401577,7.01122319839503,-21.4606363733754,-20.7678376741568,0.254993138788248,-9.66514946032733,1.28827179089096,9.53809091496092,-18.0113540185095,-3.31183459883705,-9.5156528727441,-15.6129522273466,-12.1434651232248,-18.9944013476938,-0.256311636933494,5.19054024083438,0,3.87132990505062,5.50676779949228,4.1607212556107,-1.6127798330143,-2.48704061162094,6.06353153669763,0,0,0,0,0,0,0,0,0
"44","90046",0.619221289412144,1.1803902930026,2.24465476327791,0.0230205344651102,-0.514995434539093,-0.539423193646845,0.267432674602543,0.0936255599306217,0.50767878153311,-0.125046356082383,0.0483416494442846,-0.0122697678772898,-0.0259349518320749,-0.230569997011287,0.439722813155425,0.0229442828323344,-0.144030534256126,0.0178548153254118,-0.51161557405119,-1.59985558776331,0,-0.564027801749822,-1.24268870663616,0,-0.437374135679894,-0.216914712969541,-0.37287453071279,0,0,0,0,0,0,0,0,0,16.7482284254646,18.3273208767706,22.1253842231815,0.896254355477555,-13.9672000396365,-10.3259790689022,15.5018040462449,3.9930123742215,16.0119423670736,-3.06897875800335,0.835211567020857,-0.115983067492877,-0.932957670987758,-5.36150709770473,6.62628624372917,1.17561516669356,-5.31685584805463,0.476873319197425,-12.8688878916079,-16.336810975016,0,-25.4638351953455,-22.4337689017278,0,-25.6753703668609,-6.5059576462448,-5.99998148920873,0,0,0,0,0,0,0,0,0
"45","90047",-0.628725474189429,-0.464596331112105,0,-0.725073100530376,-0.874707477542315,0.0213353410651243,-0.253348799112751,-0.831169923253564,-0.0837501890186073,-0.899751464768078,-0.702277085704349,-0.96827422052816,-0.677473216307811,-0.455397436577212,-0.753983021615686,-0.301728349941228,-0.133961353079999,-0.374798168869811,0.492684547568889,-1.62596057312223,0,0.130849359596254,-0.881956490239256,-0.079585448886664,-0.0829059416898211,0.200635362965407,0.375267909320434,0,0,0,0,0,0,0,0,0,-17.0052904166615,-7.21355138968696,0,-28.2291414812664,-23.7229565460779,0.408414558107781,-14.6854285664014,-35.4483518292606,-2.64144031339628,-22.0798437615289,-12.1318280877989,-9.15195709483086,-24.3684635664239,-10.5881379799366,-11.3606885921737,-15.4584720810519,-4.94464855232124,-10.0090591085992,12.3927075917302,-16.6033801669957,0,5.90737995155317,-15.9216125307553,-0.89014616880504,-4.86686473856205,6.01768850034245,6.03849371291862,0,0,0,0,0,0,0,0,0
